PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,EventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,WTT Contender Tunis 2025 Presented By Tunisie Telecom,WTT Contender,34,Tunisia,Tunis,africa,north africa,2025-04-22T00:00:00,2025-04-27T00:00:00,,,,,3089,,,,,,,WTT Series
,WTT Contender Skopje 2025,WTT Contender,34,North Macedonia,Skopje,europe,southern europe,2025-06-09T00:00:00,2025-06-15T00:00:00,,,,,3090,,,,,,,WTT Series
,WTT Contender Zagreb 2025,WTT Contender,34,Croatia,Zagreb,europe,southern europe,2025-06-24T00:00:00,2025-06-29T00:00:00,,,,,3092,,,,,,,WTT Series
,WTT Contender Lagos 2025,WTT Contender,34,Nigeria,Lagos,africa,west africa,2025-07-22T00:00:00,2025-07-26T00:00:00,,,,,3121,,,,,,,WTT Series
,WTT Contender Buenos Aires 2025,WTT Contender,34,Argentina,Buenos Aires,americas,south america,2025-07-22T00:00:00,2025-07-27T00:00:00,,,,,3175,,,,,,,WTT Series
,WTT Contender Almaty 2025,WTT Contender,34,Kazakhstan,Almaty,asia,middle asia,2025-09-02T00:00:00,2025-09-07T00:00:00,,,,,3096,,,,,,,WTT Series
,WTT Feeder Düsseldorf,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2021-12-07T00:00:00,2021-12-10T00:00:00,,,,,2519,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf I,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2022-01-12T00:00:00,2022-01-15T00:00:00,,,,,2521,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf II,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2022-01-17T00:00:00,2022-01-20T00:00:00,,,,,2522,,,,,,,WTT Feeder Series
,WTT Feeder Doha 2022,WTT Feeder,81,Qatar,Doha,asia,west asia,2022-03-13T00:00:00,2022-03-17T00:00:00,,,,,2534,,,,,,,WTT Feeder Series
,WTT Feeder Fremont 2022,WTT Feeder,81,USA,Fremont,americas,northern america,2022-05-05T00:00:00,2022-05-08T00:00:00,,,,,2569,,,,,,,WTT Feeder Series
,WTT Feeder Westchester 2022,WTT Feeder,81,USA,Pleasantville,americas,northern america,2022-05-11T00:00:00,2022-05-15T00:00:00,,,,,2570,,,,,,,WTT Feeder Series
,WTT Feeder Otocec 2022 Presented by I Feel Slovenia,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2022-06-20T00:00:00,2022-06-26T00:00:00,,,,,2540,,,,,,,WTT Feeder Series
,WTT Feeder European Summer Series 2022,WTT Feeder,81,Hungary,Budapest,europe,eastern europe,2022-07-18T00:00:00,2022-07-22T00:00:00,,,,,2592,,,,,,,WTT Feeder Series
,WTT Feeder Olomouc 2022,WTT Feeder,81,Czechia,Olomouc,europe,eastern europe,2022-08-23T00:00:00,2022-08-28T00:00:00,,,,,2541,,,,,,,WTT Feeder Series
,WTT Feeder Panagyurishte Presented by Asarel,WTT Feeder,81,Bulgaria,Panagyurishte,europe,eastern europe,2022-08-30T00:00:00,2022-09-04T00:00:00,,,,,2542,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf III 2022,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2022-11-22T00:00:00,2022-11-25T00:00:00,,,,,2658,,,,,,,WTT Feeder Series
,WTT Feeder Fort Lauderdale 2022,WTT Feeder,81,USA,Fort Lauderdale,americas,northern america,2022-12-11T00:00:00,2022-12-14T00:00:00,,,,,2630,,,,,,,WTT Feeder Series
,WTT Feeder Doha 2023,WTT Feeder,81,Qatar,Doha,asia,west asia,2023-01-22T00:00:00,2023-01-26T00:00:00,,,,,2701,,,,,,,WTT Feeder Series
,WTT Feeder Amman 2023,WTT Feeder,81,Jordan,Amman,asia,west asia,2023-02-01T00:00:00,2023-02-04T00:00:00,,,,,2700,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf 2023,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2023-02-14T00:00:00,2023-02-17T00:00:00,,,,,2702,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf II 2023,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2023-02-21T00:00:00,2023-02-24T00:00:00,,,,,2703,,,,,,,WTT Feeder Series
,WTT Feeder Antalya 2023,WTT Feeder,81,Türkiye,Antalya,europe,southern europe,2023-03-27T00:00:00,2023-04-01T00:00:00,,,,,2704,,,,,,,WTT Feeder Series
,WTT Feeder Havirov 2023,WTT Feeder,81,Czechia,Havirov,europe,eastern europe,2023-07-27T00:00:00,2023-07-30T00:00:00,,,,,2750,,,,,,,WTT Feeder Series
,WTT Feeder Olomouc 2023,WTT Feeder,81,Czechia,Olomouc,europe,eastern europe,2023-08-22T00:00:00,2023-08-27T00:00:00,,,,,2724,,,,,,,WTT Feeder Series
,WTT Feeder Panagyurishte 2023 presented by ASAREL ,WTT Feeder,81,Bulgaria,Panagyurishte,europe,eastern europe,2023-08-29T00:00:00,2023-09-03T00:00:00,,,,,2723,,,,,,,WTT Feeder Series
,WTT Feeder Bangkok 2023,WTT Feeder,81,Thailand,Bangkok,asia,south east asia,2023-09-04T00:00:00,2023-09-09T00:00:00,,,,,2740,,,,,,,WTT Feeder Series
,WTT Feeder Stockholm 2023,WTT Feeder,81,Sweden,Stockhom,europe,northern europe,2023-10-02T00:00:00,2023-10-07T00:00:00,,,,,2738,,,,,,,WTT Feeder Series
,WTT Feeder Doha II 2023,WTT Feeder,81,Qatar,Doha,asia,west asia,2023-10-17T00:00:00,2023-10-19T00:00:00,,5507.0,,,2734,,,,,,,WTT Feeder Series
,WTT Feeder Otocec 2023 presented by I Feel Slovenia,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2023-10-30T00:00:00,2023-11-05T00:00:00,,,,,2733,,,,,,,WTT Feeder Series
,WTT Feeder Vila Nova de Gaia 2023,WTT Feeder,81,Portugal,Vila Nova de Gaia,europe,southern europe,2023-11-22T00:00:00,2023-11-25T00:00:00,,,,,2735,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf III 2023,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2023-11-27T00:00:00,2023-12-01T00:00:00,,5513.0,,,2755,,,,,,,WTT Feeder Series
,WTT Feeder Biella 2023,WTT Feeder,81,Italy,Biella,europe,southern europe,2023-12-12T00:00:00,2023-12-17T00:00:00,,,,,2732,,,,,,,WTT Feeder Series
,WTT Feeder Corpus Christi 2024,WTT Feeder,81,USA,Corpus Christi,americas,northern america,2024-01-15T00:00:00,2024-01-18T00:00:00,,,,,2878,,,,,,,WTT Feeder Series
,WTT Feeder Manchester 2024,WTT Feeder,81,England,Manchester,europe,northern europe,2024-02-01T00:00:00,2024-02-04T00:00:00,,,,,2879,,,,,,,WTT Feeder Series
,WTT Feeder Beirut 2024,WTT Feeder,81,Lebanon,Beirut,asia,west asia,2024-03-19T00:00:00,2024-03-21T00:00:00,,,,,2893,,,,,,,WTT Feeder Series
,WTT Feeder Beirut II 2024,WTT Feeder,81,Lebanon,Beirut,asia,west asia,2024-03-22T00:00:00,2024-03-24T00:00:00,,,,,2894,,,,,,,WTT Feeder Series
,WTT Feeder Otocec 2024 Presented by I Feel Slovenia,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2024-03-26T00:00:00,2024-04-01T00:00:00,,,,,2880,,,,,,,WTT Feeder Series
,WTT Feeder Varazdin 2024,WTT Feeder,81,Croatia,Varaždin,europe,southern europe,2024-04-02T00:00:00,2024-04-07T00:00:00,,,,,2882,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf 2024,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2024-04-08T00:00:00,2024-04-12T00:00:00,,,,,2881,,,,,,,WTT Feeder Series
,WTT Feeder Havirov 2024,WTT Feeder,81,Czechia,Havirov,europe,eastern europe,2024-04-14T00:00:00,2024-04-17T00:00:00,,,,,2883,,,,,,,WTT Feeder Series
,WTT Feeder Cappadocia 2024,WTT Feeder,81,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2024-05-13T00:00:00,2024-05-17T00:00:00,,,,,2911,,,,,,,WTT Feeder Series
,WTT Feeder Olomouc 2024,WTT Feeder,81,Czechia,Olomouc,europe,eastern europe,2024-08-21T00:00:00,2024-08-25T00:00:00,,,,,2884,,,,,,,WTT Feeder Series
,WTT Feeder Muscat 2024,WTT Feeder,81,Oman,Muscat,asia,west asia,2024-08-29T00:00:00,2024-09-01T00:00:00,,,,,2965,,,,,,,WTT Feeder Series
,WTT Feeder Panagyurishte 2024 Presented by Asarel,WTT Feeder,81,Bulgaria,Panagyurishte,europe,eastern europe,2024-09-11T00:00:00,2024-09-15T00:00:00,,,,,2885,,,,,,,WTT Feeder Series
,WTT Feeder Halmstad 2024,WTT Feeder,81,Sweden,Halmstad,europe,northern europe,2024-09-16T00:00:00,2024-09-21T00:00:00,,,,,2886,,,,,,,WTT Feeder Series
,WTT Feeder Doha 2024,WTT Feeder,81,Qatar,Doha,asia,west asia,2024-10-03T00:00:00,2024-10-06T00:00:00,,,,,2887,,,,,,,WTT Feeder Series
,WTT Feeder Cagliari 2024,WTT Feeder,81,Italy,Cagliari,europe,southern europe,2024-10-22T00:00:00,2024-10-27T00:00:00,,,,,2889,,,,,,,WTT Feeder Series
,WTT Feeder Prishtina 2024,WTT Feeder,81,Kosovo,Pristina,europe,southern europe,2024-10-30T00:00:00,2024-11-01T00:00:00,,,,,2964,,,,,,,WTT Feeder Series
,WTT Feeder Caracas 2024,WTT Feeder,81,Venezuela,Caracas,americas,south america,2024-10-31T00:00:00,2024-11-03T00:00:00,,,,,2912,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf II 2024,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2024-11-18T00:00:00,2024-11-22T00:00:00,,,,,2890,,,,,,,WTT Feeder Series
,WTT Feeder Vila Nova de Gaia 2024,WTT Feeder,81,Portugal,Vila Nova de Gaia,europe,southern europe,2024-11-23T00:00:00,2024-11-27T00:00:00,,,,,2891,,,,,,,WTT Feeder Series
,WTT Feeder Doha 2025,WTT Feeder,81,Qatar,Doha,asia,west asia,2025-02-04T00:00:00,2025-02-08T00:00:00,,,,,3026,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf 2025,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2025-02-11T00:00:00,2025-02-14T00:00:00,,,,,3020,,,,,,,WTT Feeder Series
,WTT Feeder Cappadocia 2025,WTT Feeder,81,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2025-02-17T00:00:00,2025-02-21T00:00:00,,,,,3030,,,,,,,WTT Feeder Series
,WTT Feeder Otocec 2025 Presented by I Feel Slovenia ,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2025-03-25T00:00:00,2025-03-29T00:00:00,,,,,3024,,,,,,,WTT Feeder Series
,WTT Feeder Otocec II 2025 Presented by I Feel Slovenia ,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2025-03-30T00:00:00,2025-04-03T00:00:00,,,,,3025,,,,,,,WTT Feeder Series
,WTT Feeder Havirov 2025,WTT Feeder,81,Czechia,Havirov,europe,eastern europe,2025-04-05T00:00:00,2025-04-09T00:00:00,,,,,3069,,,,,,,WTT Feeder Series
,WTT Feeder Manchester 2025,WTT Feeder,81,England,Manchester,europe,northern europe,2025-04-24T00:00:00,2025-04-27T00:00:00,,,,,3023,,,,,,,WTT Feeder Series
,WTT Feeder Prishtina 2025,WTT Feeder,81,Kosovo,Prishtina,europe,southern europe,2025-06-03T00:00:00,2025-06-07T00:00:00,,,,,3058,,,,,,,WTT Feeder Series
,WTT Feeder Spokane 2025,WTT Feeder,81,USA,Spokane ,americas,northern america,2025-08-05T00:00:00,2025-08-08T00:00:00,,,,,3177,,,,,,,WTT Feeder Series
,WTT Feeder Spokane II 2025,WTT Feeder,81,USA,Spokane ,americas,northern america,2025-08-09T00:00:00,2025-08-12T00:00:00,,,,,3178,,,,,,,WTT Feeder Series
,WTT Feeder Vientiane 2025 Presented by ICBC Bank,WTT Feeder,81,Laos,,asia,south east asia,2025-08-11T00:00:00,2025-08-15T00:00:00,,,,,3131,,,,,,,WTT Feeder Series
,WTT Feeder Panagyurishte 2025 Presented by Asarel,WTT Feeder,81,Bulgaria,Panagyurishte,europe,eastern europe,2025-08-21T00:00:00,2025-08-24T00:00:00,,,,,3027,,,,,,,WTT Feeder Series
,WTT Feeder Olomouc 2025,WTT Feeder,81,Czechia,Olomouc,europe,eastern europe,2025-08-28T00:00:00,2025-08-31T00:00:00,,,,,3028,,,,,,,WTT Feeder Series
,WTT Feeder Istanbul 2025,WTT Feeder,81,Türkiye,Istanbul,europe,southern europe,2025-09-11T00:00:00,2025-09-15T00:00:00,,,,,3199,,,,,,,WTT Feeder Series
,WTT Feeder Cappadocia II 2025,WTT Feeder,81,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2025-09-16T00:00:00,2025-09-20T00:00:00,,,,,3031,,,,,,,WTT Feeder Series
,WTT Feeder Vila Nova de Gaia 2025,WTT Feeder,81,Portugal,Vila Nova de Gaia,europe,southern europe,2025-11-05T00:00:00,2025-11-09T00:00:00,,,,,3066,,,,,,,WTT Feeder Series
,WTT Feeder Gdansk 2025,WTT Feeder,81,Poland,Gdansk,europe,eastern europe,2025-11-10T00:00:00,2025-11-14T00:00:00,,,,,3191,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf II 2025,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2025-11-24T00:00:00,2025-11-27T00:00:00,,,,,3065,,,,,,,WTT Feeder Series
,WTT Feeder Parma 2025,WTT Feeder,81,Italy,Parma,europe,southern europe,2025-11-29T00:00:00,2025-12-03T00:00:00,,,,,3059,,,,,,,WTT Feeder Series
,WTT Cup Finals Singapore,WTT Finals,91,Singapore,Singapore,asia,south east asia,2021-12-04T00:00:00,2021-12-07T00:00:00,,,,,2516,,,,,,,WTT Series
,WTT Cup Finals Xinxiang 2022 Presented by China Construction Bank,WTT Finals,91,China,Xinxiang,asia,east asia,2022-10-27T00:00:00,2022-10-30T00:00:00,,,,,2627,,,,,,,WTT Series
,WTT Finals Women Nagoya 2023,WTT Finals,75,Japan,Nagoya,asia,east asia,2023-12-15T00:00:00,2023-12-17T00:00:00,,,,,2776,,,,,,,WTT Series
,WTT Finals Men Doha 2023,WTT Finals,75,Qatar,Doha,asia,west asia,2024-01-03T00:00:00,2024-01-05T00:00:00,,,,,2866,,,,,,,WTT Series
,WTT Finals Fukuoka 2024,WTT Finals,75,Japan,Kitakyushu,asia,east asia,2024-11-20T00:00:00,2024-11-24T00:00:00,,,,,2947,,,,,,,WTT Series
,WTT Finals Hong Kong 2025,WTT Finals,75,"Hong Kong, China",,asia,east asia,2025-12-10T00:00:00,2025-12-14T00:00:00,,,,,3112,,,,,,,WTT Series
,Singapore Smash 2022,WTT Grand Smash,64,Singapore,Singapore,asia,south east asia,2022-03-07T00:00:00,2022-03-20T00:00:00,,,,,2536,,,,,,,WTT Series
,Singapore Smash 2023,WTT Grand Smash,64,Singapore,Singapore,asia,south east asia,2023-03-07T00:00:00,2023-03-19T00:00:00,,,,,2629,,,,,,,WTT Series
,Singapore Smash 2024,WTT Grand Smash,64,Singapore,Singapore,asia,south east asia,2024-03-07T00:00:00,2024-03-17T00:00:00,,,,,2904,,,,,,,WTT Series
,Saudi Smash 2024,WTT Grand Smash,64,Saudi Arabia,Jeddah,asia,west asia,2024-05-01T00:00:00,2024-05-11T00:00:00,,,,,2932,,,,,,,WTT Series
,China Smash 2024 Presented by Zhonghui Life,WTT Grand Smash,64,China,Beijing,asia,east asia,2024-09-26T00:00:00,2024-10-06T00:00:00,,,,,2942,,,,,,,WTT Series
,Singapore Smash 2025,WTT Grand Smash,64,Singapore,Singapore,asia,south east asia,2025-01-30T00:00:00,2025-02-09T00:00:00,,,,,3085,,,,,,,WTT Series
,United States Smash 2025,WTT Grand Smash,64,USA,Las Vegas,americas,northern america,2025-07-03T00:00:00,2025-07-13T00:00:00,,,,,3082,,,,,,,WTT Series
,Europe Smash - Sweden 2025,WTT Grand Smash,64,Sweden,Malmö,europe,northern europe,2025-08-14T00:00:00,2025-08-24T00:00:00,,,,,3128,,,,,,,WTT Series
,China Smash 2025 Presented by Beijing Shijingshan Culture & Tourism Group,WTT Grand Smash,64,China,Beijing,asia,east asia,2025-09-25T00:00:00,2025-10-05T00:00:00,,,,,3098,,,,,,,WTT Series
,WTT Star Contender Doha 2021,WTT Star Contender,35,Qatar,Doha,asia,west asia,2021-03-05T19:30:00,2021-03-13T23:59:00,"wtt2021,doha",0.0,,,2411,,,,,,,WTT Series
,WTT Star Contender Doha 2021,WTT Star Contender,35,Qatar,Doha,asia,west asia,2021-09-20T00:00:00,2021-09-25T00:00:00,,,,,2489,,,,,,,WTT Series
,WTT Star Contender Doha 2022,WTT Star Contender,35,Qatar,Doha,asia,west asia,2022-03-25T00:00:00,2022-03-31T00:00:00,,,,,2533,,,,,,,WTT Series
,WTT Star Contender European Summer Series 2022,WTT Star Contender,35,Hungary,Budapest,europe,eastern europe,2022-07-11T00:00:00,2022-07-17T00:00:00,,,,,2591,,,,,,,WTT Series
